Id,Response
9677,1
9683,5
9689,8
9690,7
9691,6
9701,8
9709,8
9712,8
9713,6
9714,1
9717,8
9720,6
9726,8
9729,1
9730,1
9741,8
9747,7
9763,8
9765,6
9771,8
9774,8
9777,1
9779,8
9783,1
9784,8
9791,8
9802,1
9810,1
9818,8
9820,8
9822,8
9825,6
9829,8
9832,8
9839,8
9846,8
9847,1
9852,6
9854,1
9855,1
9857,7
9860,2
9863,8
9866,1
9867,7
9869,8
9875,6
9879,1
9880,8
9885,1
9889,8
9890,7
9898,8
9900,6
9901,2
9917,8
9927,2
9928,5
9933,2
9937,6
9939,8
9940,2
9942,1
9945,8
9946,1
9950,8
9953,2
9954,6
9961,1
9975,6
9980,6
9983,8
9988,1
9989,5
9990,1
9991,8
9993,1
10000,1
10007,8
10010,8
10013,8
10019,8
10024,8
10026,1
10034,8
10037,6
10038,1
10045,7
10046,8
10056,7
10060,8
10062,8
10067,2
10070,2
10073,7
10074,8
10082,6
10086,8
10092,8
10096,8
10110,7
10111,1
10113,8
10115,6
10116,8
10117,8
10132,8
10135,1
10136,8
10144,8
10147,8
10154,1
10162,8
10164,1
10166,5
10167,7
10179,8
10184,8
10192,2
10203,5
10206,1
10215,8
10217,6
10222,8
10227,1
10231,8
10232,1
10236,7
10238,1
10248,7
10252,1
10262,8
10273,6
10288,8
10289,1
10290,7
10291,7
10292,7
10296,8
10302,6
10304,6
10311,8
10312,6
10313,1
10316,6
10318,8
10319,1
10320,8
10324,1
10325,7
10329,2
10330,8
10332,1
10333,7
10344,8
10348,8
10349,1
10352,1
10353,7
10354,8
10356,8
10357,5
10360,1
10362,8
10367,1
10369,8
10370,8
10372,3
10376,8
10377,8
10379,8
10384,6
10388,1
10391,8
10395,8
10403,7
10405,7
10407,1
10411,8
10417,8
10418,8
10420,8
10422,1
10426,1
10447,8
10449,1
10450,7
10453,8
10455,5
10457,5
10458,1
10461,1
10463,1
10467,8
10470,1
10475,6
10482,8
10485,1
10495,8
10501,8
10504,8
10510,8
10513,1
10517,1
10525,1
10530,2
10536,8
10537,1
10540,1
10550,8
10551,8
10552,8
10557,8
10560,1
10562,8
10563,1
10566,1
10568,8
10578,1
10580,1
10587,8
10597,1
10599,6
10606,1
10608,8
10610,1
10614,1
10615,8
10617,7
10625,1
10629,8
10633,1
10636,1
10637,6
10640,8
10649,7
10653,8
10654,8
10656,2
10660,8
10662,7
10667,5
10669,8
10671,6
10672,8
10676,1
10677,8
10680,8
10681,1
10690,8
10702,1
10703,6
10706,8
10708,6
10710,8
10713,8
10718,8
10720,6
10724,7
10726,8
10732,8
10735,5
10739,7
10742,6
10746,1
10747,1
10748,8
10752,8
10754,8
10758,7
10766,8
10768,8
10771,8
10772,8
10781,2
10782,2
10786,8
10788,8
10789,5
10796,1
10798,8
10802,6
10804,6
10812,8
10824,1
10826,1
10833,8
10837,1
10840,1
10841,6
10842,1
10846,2
10848,8
10849,4
10850,8
10853,1
10855,8
10856,1
10858,8
10861,8
10867,8
10883,1
10890,5
10892,8
10893,8
10896,1
10897,2
10901,8
10907,6
10909,8
10910,1
10913,8
10921,8
10926,8
10929,8
10933,1
10936,8
10938,6
10940,1
10941,8
10942,8
10947,8
10949,1
10951,1
10952,1
10955,1
10977,8
10978,6
10979,7
10980,5
10993,2
10995,8
11000,5
11002,8
11008,7
11009,1
11017,6
11023,8
11026,4
11027,8
11036,8
11041,6
11050,8
11075,8
11077,1
11088,2
11090,1
11092,8
11097,5
11101,1
11110,6
11112,2
11113,1
11123,8
11124,1
11126,1
11135,6
11136,6
11139,6
11146,6
11159,8
11166,8
11173,1
11174,5
11177,6
11178,8
11180,8
11188,6
11189,6
11190,2
11192,1
11203,5
11206,1
11209,1
11215,8
11224,8
11225,1
11227,1
11231,1
11242,8
11245,6
11246,7
11249,2
11251,8
11253,8
11255,8
11257,5
11258,8
11265,6
11268,1
11270,8
11272,2
11277,2
11278,7
11282,8
11285,5
11288,1
11293,2
11295,6
11296,2
11301,8
11311,8
11317,6
11320,1
11323,8
11325,1
11331,8
11332,1
11342,1
11345,6
11350,1
11356,1
11357,7
11383,1
11386,8
11387,1
11388,8
11390,1
11392,8
11394,1
11406,8
11410,1
11412,8
11417,7
11418,8
11423,5
11424,6
