Id,Response
1694,2
1700,8
1704,6
1712,8
1716,8
1717,5
1722,1
1724,6
1738,5
1739,6
1740,8
1761,8
1763,8
1765,6
1766,6
1767,6
1771,6
1772,8
1777,8
1784,1
1799,6
1806,5
1810,6
1812,2
1814,5
1818,8
1819,8
1822,5
1823,8
1824,2
1834,5
1835,8
1844,8
1848,6
1849,8
1850,8
1851,6
1856,1
1862,1
1863,8
1872,6
1874,1
1875,6
1877,8
1900,8
1902,1
1904,5
1905,2
1908,8
1914,8
1916,2
1922,1
1933,5
1934,6
1939,6
1942,5
1947,8
1957,8
1971,8
1973,2
1974,6
1977,8
1981,6
1985,8
1987,8
1989,8
2001,5
2002,5
2007,1
2008,6
2011,5
2021,8
2034,6
2040,8
2044,8
2045,8
2048,8
2051,5
2062,6
2066,1
2068,5
2069,8
2074,8
2075,8
2078,8
2079,1
2080,1
2081,6
2084,1
2085,5
2087,8
2096,3
2102,8
2103,2
2107,6
2117,5
2118,1
2120,6
2121,6
2122,5
2130,5
2136,1
2138,8
2140,8
2143,5
2144,6
2145,1
2147,8
2150,2
2154,8
2155,6
2166,5
2169,5
2173,6
2176,1
2178,8
2179,5
2180,8
2184,8
2185,8
2188,6
2190,8
2194,2
2195,8
2198,5
2205,8
2206,8
2207,1
2212,5
2213,8
2216,8
2218,2
2224,6
2225,8
2228,6
2236,8
2242,8
2246,6
2250,8
2255,6
2256,1
2267,8
2268,8
2269,8
2272,6
2275,5
2280,8
2282,8
2287,8
2289,8
2293,5
2296,8
2307,5
2309,8
2313,8
2325,1
2327,8
2336,8
2339,6
2342,8
2347,8
2350,6
2360,8
2364,8
2369,2
2379,6
2394,6
2395,1
2399,8
2402,8
2410,8
2416,8
2420,8
2427,6
2434,8
2435,8
2441,8
2447,6
2452,6
2463,5
2467,8
2468,6
2470,6
2476,6
2483,1
2487,5
2492,8
2502,5
2504,8
2510,8
2511,5
2512,8
2517,5
2520,8
2521,8
2523,5
2524,5
2525,6
2526,2
2528,8
2530,5
2532,6
2536,6
2540,6
2541,8
2543,5
2549,8
2550,6
2556,5
2557,8
2559,5
2565,8
2566,5
2567,1
2568,8
2570,8
2573,8
2577,8
2578,2
2583,1
2586,6
2587,2
2588,8
2591,8
2597,8
2606,5
2607,8
2608,6
2611,1
2612,8
2613,6
2616,6
2621,6
2622,5
2634,6
2639,8
2642,1
2644,5
2650,6
2655,8
2664,8
2667,2
2670,1
2679,6
2681,2
2683,8
2685,8
2687,8
2696,6
2699,8
2712,2
2716,8
2720,8
2725,6
2726,6
2731,6
2733,8
2740,8
2742,6
2748,3
2749,8
2763,6
2771,8
2772,6
2773,5
2783,8
2784,8
2789,1
2796,1
2798,5
2799,8
2800,4
2802,8
2805,6
2809,5
2816,8
2817,5
2821,6
2822,8
2829,5
2832,5
2842,1
2844,8
2846,6
2851,6
2852,5
2853,8
2856,6
2862,2
2866,5
2868,5
2886,8
2892,6
2893,6
2898,5
2917,2
2923,6
2927,8
2930,8
2931,1
2935,8
2936,5
2961,6
2964,8
2967,8
2968,8
2970,8
2977,5
2978,8
2979,8
2985,6
2986,1
2989,8
2997,8
2999,8
3004,5
3008,5
3010,6
3020,8
3022,6
3024,5
3027,6
3032,8
3033,8
3048,5
3053,2
3056,6
3070,8
3071,6
3073,8
3080,8
3098,8
3099,1
3109,8
3110,8
3115,6
3121,8
3128,8
3132,3
3133,1
3141,8
3144,6
3145,6
3154,6
3159,8
3164,6
3168,6
3172,6
3176,2
3186,5
3193,1
3196,8
3199,1
3200,8
3209,6
3210,8
3214,2
3229,2
3230,6
3233,8
3242,2
3244,2
3249,5
3251,6
3253,2
3264,6
3271,2
3272,8
3274,5
3276,2
3280,6
3282,8
3285,8
3297,5
3298,5
3307,6
3309,8
3310,8
3312,6
3314,8
3315,5
3316,1
3319,5
3322,8
3327,8
3332,6
3334,8
3336,1
3338,8
3340,5
3343,5
3352,8
3353,8
3356,8
3357,8
3360,6
3365,8
3366,8
3367,8
3369,8
3374,6
3376,6
3381,8
3385,6
3386,8
3397,8
3403,5
3409,2
3414,8
3415,8
3423,8
3427,1
3428,6
3439,1
3441,6
3442,1
3447,6
3453,6
3456,1
3458,6
3459,6
3462,6
3464,8
3477,8
3480,6
3483,8
3490,6
3497,6
3498,5
3500,5
3504,5
3509,1
3510,8
3511,5
3525,5
3528,6
3529,1
3531,6
3532,8
3536,8
3537,5
3538,6
3547,8
3557,6
3572,8
3573,6
3588,6
3590,6
3597,8
3601,6
3602,8
3608,8
3611,5
3616,8
3619,8
3623,1
3638,6
3641,1
3643,6
3647,6
3648,6
3662,6
3663,8
3665,1
3679,8
3683,6
3692,6
3700,8
3705,6
3706,8
3711,8
3712,8
3716,1
3725,1
3727,8
3739,8
3740,2
3743,5
3744,1
3750,8
3751,5
3752,1
3753,5
3754,2
3761,8
3762,8
3764,2
3773,8
3774,8
3775,8
3776,8
3785,6
3788,8
3791,6
3792,8
3794,1
3797,8
3798,8
3807,5
3808,8
3810,5
3813,8
3815,6
3818,2
3820,3
3824,8
3832,8
3836,8
3837,6
3849,6
3853,1
3861,2
3862,5
3863,6
3867,2
3868,8
3871,8
3873,5
3874,8
3879,6
3881,6
3883,5
3887,6
3888,6
3889,8
3898,2
3901,8
3904,2
3905,8
3907,6
3911,1
3915,6
3917,1
3923,8
3925,6
3931,6
3934,8
3943,5
3946,5
3947,2
3949,6
3958,6
3959,8
3960,6
3969,8
3971,8
3973,8
3976,8
3979,8
3982,8
3992,8
3993,6
3995,5
3997,5
4002,8
4003,8
4006,8
4010,8
4011,5
4012,6
4019,8
4020,8
4026,6
4030,6
4033,1
4034,8
4038,2
4045,6
4046,8
4047,1
4048,6
4055,8
4061,8
4063,1
4066,8
4069,8
4076,8
4081,8
4086,8
4087,8
4094,8
4096,5
4105,8
4107,6
4110,5
4115,6
4128,3
4131,8
4136,5
4140,5
4141,5
4142,8
4146,6
4156,6
4159,8
4171,8
4174,2
4175,6
4180,8
4187,6
4191,5
4193,8
4197,8
4201,8
4203,6
4205,8
4206,6
4209,8
4213,8
4215,6
4220,8
4223,8
4225,8
4234,6
4241,1
4244,8
4247,8
4254,8
4255,6
4262,2
4263,5
4266,6
4269,8
4270,1
4271,5
4274,5
4279,6
4286,1
4287,6
4288,8
4290,5
4294,8
4296,6
4299,5
4302,8
4316,8
4320,2
4321,8
4324,5
4325,1
4326,8
4332,8
4334,8
4343,8
4348,8
4350,5
4353,8
4356,5
4361,8
4367,6
4369,2
4371,6
4373,5
4374,6
4376,8
4393,5
4394,6
4397,2
4398,6
4404,8
4410,6
4411,1
4412,8
4414,1
4415,8
4418,1
4420,8
4426,6
4427,8
4430,1
4431,5
4435,8
4437,8
4438,8
4458,5
4461,6
4462,5
4464,6
4482,8
4484,8
4489,4
4494,8
4496,8
4503,2
4508,1
4515,5
4516,8
4517,8
4518,8
4524,5
4525,6
4527,8
4529,8
4535,6
4538,1
4544,5
4545,6
4550,2
4551,5
4554,8
4563,8
4565,8
4573,6
4576,8
4578,8
4587,8
4590,2
4597,8
4600,8
4608,8
4612,6
4615,8
4616,8
4618,8
4620,6
4622,8
4624,8
4628,8
4631,8
4633,8
4646,2
4648,1
4655,8
4669,8
4673,2
4677,8
4680,8
4683,1
4691,5
4694,8
4697,8
4698,1
4704,8
4711,6
4713,1
4716,6
4724,5
4727,8
4730,8
4731,5
4732,2
4741,5
4742,8
4743,8
4753,8
4758,6
4762,1
4765,5
4782,6
4787,8
4788,6
4789,6
4790,8
4792,8
4797,5
4805,1
4806,8
4809,5
4814,8
4823,8
4825,2
4830,5
4832,1
4833,1
4840,5
4841,5
4844,8
4845,8
4849,5
4858,6
4870,5
4875,8
4877,6
4882,8
4891,2
4900,1
4905,8
4907,6
4908,8
4923,6
4924,6
4925,8
4927,5
4933,8
4935,8
4941,1
4944,8
4946,1
4953,8
4956,5
4968,1
4985,1
4989,8
4995,1
5005,6
5010,5
5016,8
5018,6
5029,6
5031,1
5037,6
5039,6
5041,1
5043,6
5052,8
5055,2
5059,1
5063,8
5067,8
5070,6
5072,5
5073,1
5079,8
5086,8
5093,8
5094,2
5098,8
5101,8
5108,5
5112,8
5113,8
5119,8
5120,8
5121,6
5126,8
5127,8
5128,8
5131,5
5137,6
5146,8
5148,6
5150,6
5159,6
5160,6
5163,6
5170,8
5177,6
5179,6
5185,5
5188,8
5190,8
5191,5
5192,1
5195,1
5198,5
5208,5
5214,8
5215,8
5219,5
5220,8
5223,6
5224,1
5225,8
5227,6
5229,8
5231,5
5236,8
5237,2
5238,5
5240,5
5248,8
5252,8
5256,8
5269,6
5270,8
5272,8
5275,8
5276,6
5279,8
5280,8
5281,8
5291,8
5292,6
5294,6
5296,8
5302,8
5307,6
5312,8
5313,6
5314,8
5315,8
5316,8
5317,8
5318,6
5321,1
5322,8
5323,5
5324,8
5334,8
5343,6
5344,5
5345,8
5355,6
5364,6
5369,8
5371,8
5380,8
5385,5
5392,6
5395,8
5396,8
5398,5
5400,3
5402,8
5411,8
5412,1
5414,8
5417,5
5424,8
5427,8
5428,8
5430,6
5432,5
5438,6
5448,8
5459,6
5460,8
5461,1
5463,5
5477,8
5479,8
5481,8
5482,5
5491,2
5493,8
5506,2
5507,5
5517,5
5532,8
5533,1
5534,8
5541,8
5542,2
5548,5
5551,2
5553,6
5554,6
5565,6
5574,8
5575,8
5576,1
5583,6
5584,2
5586,6
5587,5
5588,8
5596,8
5597,8
5601,6
5603,8
5613,2
5614,8
5618,8
5619,8
5621,8
5622,8
5627,8
5628,5
5630,8
5633,1
5639,8
5643,8
5649,8
5653,8
5655,2
5664,1
5667,6
5670,8
5674,5
5678,8
5680,6
5687,6
5692,6
5694,5
5697,8
5701,6
5704,8
5710,2
5711,1
5716,6
5724,8
5725,6
5726,5
5727,8
5731,5
5749,8
5751,8
5755,5
5756,8
5761,8
5767,2
5768,5
5770,8
5772,8
5773,6
5775,8
5776,8
5784,2
5792,1
5793,5
5794,8
5797,2
5799,8
5800,5
5805,8
5809,8
5813,6
5817,8
5824,6
5829,6
5832,5
5835,1
5837,6
5847,8
5854,1
5857,1
5860,8
5872,6
5874,8
5876,1
5880,2
5882,6
5891,1
5892,6
5906,8
5922,8
5923,5
5927,5
5929,8
5941,5
5942,6
5945,6
5947,8
5950,8
5951,8
5952,6
5960,8
5965,6
5967,8
5974,8
5977,5
5984,5
5987,8
5991,6
5996,2
5997,8
6002,5
6005,6
6008,8
6009,5
6014,6
6027,5
6030,1
6033,8
6034,5
6035,8
6043,8
6046,6
6047,5
6048,8
6070,8
6071,6
6085,2
6090,6
6091,5
6092,6
6098,6
6106,5
6108,8
6111,5
6115,8
6117,6
6121,5
6124,6
6126,5
6129,5
6131,8
6141,6
6142,6
6143,1
6144,6
6147,6
6148,6
6155,8
6158,5
6159,5
6162,6
6166,8
6172,5
6177,5
6178,8
6181,8
6182,8
6185,6
6191,8
6195,8
6204,2
6205,8
6211,5
6212,6
6219,6
6220,8
6223,1
6226,8
6239,6
6243,8
6249,1
6252,8
6255,5
6260,6
6261,8
6263,5
6264,1
6270,6
6271,8
6272,8
6274,5
6277,1
6280,5
6284,1
6286,3
6288,6
6290,8
6293,6
6299,1
6301,6
6304,1
6306,6
6308,8
6309,2
6312,8
6321,6
6322,2
6331,5
6335,8
6340,8
6343,8
6344,1
6347,6
6348,5
6349,8
6350,8
6354,6
6355,1
6362,6
6367,8
6372,8
6375,8
6379,5
6384,5
6386,8
6390,1
6396,5
6401,1
6403,5
6408,5
6410,1
6420,6
6430,8
6436,5
6440,2
6442,8
6443,8
6444,1
6459,8
6466,6
6469,8
6474,6
6475,1
6476,2
6490,6
6491,1
6496,3
6497,6
6498,6
6499,8
6501,5
6514,6
6515,6
6524,8
6526,6
6532,8
6537,6
6538,1
6541,5
6546,6
6551,6
6554,6
6557,6
6560,1
6565,6
6566,6
6578,5
6582,8
6587,8
6593,6
6596,8
6611,6
6615,5
6620,8
6626,8
6627,5
6628,8
6635,8
6639,1
6641,5
6645,6
6660,8
6663,5
6669,5
6674,1
6682,6
6685,6
6687,8
6692,5
6695,8
6696,6
6699,6
6700,6
6701,6
6705,2
6707,5
6709,8
6711,8
6714,1
6722,6
6723,8
6724,6
6726,5
6733,8
6734,6
6735,8
6736,5
6738,2
6741,8
6746,6
6754,8
6758,1
6763,1
6764,6
6768,8
6778,5
6784,6
6785,6
6787,8
6806,6
6825,6
6830,6
6831,6
6832,6
6833,5
6835,6
6842,8
6843,8
6853,5
6859,6
6860,8
6862,8
6867,6
6868,8
6885,5
6888,6
6889,5
6897,2
6898,1
6900,5
6902,5
6903,1
6907,1
6909,1
6911,1
6925,8
6930,6
6931,2
6933,5
6937,2
6941,5
6948,5
6950,8
6956,8
6957,8
6960,8
6962,5
6969,1
6971,5
6973,6
6980,8
6983,5
6985,6
6999,5
7005,8
7006,8
7007,8
7012,6
7013,6
7016,6
7017,8
7020,8
7024,6
7026,2
7027,5
7029,6
7032,2
7034,8
7044,8
7054,1
7057,6
7058,8
7060,1
7065,2
7069,5
7071,6
7076,1
7077,6
7081,1
7082,6
7093,8
7095,2
7098,1
7099,1
7105,8
7106,5
7122,6
7129,8
7130,8
7135,8
7136,5
7137,1
7138,8
7141,8
7143,6
7159,8
7162,8
7165,8
7169,3
7171,5
7172,5
7175,8
7178,5
7182,5
7190,5
7194,6
7196,5
7205,8
7207,8
7210,8
7211,6
7216,8
7219,2
7222,6
7224,8
7234,1
7237,8
7242,1
7246,6
7247,2
7251,8
7252,5
7257,6
7276,6
7281,2
7286,8
7287,8
7295,8
7297,8
7300,5
7307,5
7308,5
7310,1
7315,1
7317,6
7318,8
7322,5
7325,8
7326,8
7332,5
7342,8
7345,6
7347,6
7349,5
7352,5
7353,1
7354,8
7370,8
7392,8
7394,5
7396,5
7397,6
7400,2
7402,8
7406,8
7409,8
7410,8
7412,6
7414,1
7419,5
7420,6
7421,8
7424,1
7428,8
7431,8
7435,8
7437,8
7445,6
7449,6
7456,6
7458,8
7459,5
7463,2
7464,5
7465,6
7467,8
7471,6
7472,2
7485,6
7494,5
7505,6
7511,8
7512,8
7513,8
7514,2
7515,8
7523,2
7530,5
7531,8
7536,8
7538,6
7542,2
7543,8
7549,8
7557,8
7559,8
7560,8
7563,5
7564,5
7567,8
7572,8
7575,6
7588,1
7595,6
7596,8
7602,8
7609,8
7612,8
7613,6
7621,8
7622,8
7624,8
7625,8
7629,8
7632,2
7634,6
7636,8
7637,1
7638,1
7640,1
7643,8
7648,8
7653,8
7654,8
7662,8
7671,8
7674,5
7682,6
7683,8
7686,8
7690,6
7692,6
7694,6
7695,6
7700,6
7714,6
7715,6
7721,8
7728,8
7737,6
7739,1
7745,1
7747,8
7761,8
7762,8
7763,8
7770,5
7771,6
7774,8
7776,5
7779,2
7793,6
7795,8
7796,8
7800,8
7803,8
7808,6
7811,8
7812,5
7813,6
7814,8
7818,1
7826,8
7827,8
7831,8
7834,6
7837,5
7841,8
7842,8
7843,5
7844,6
7851,8
7854,8
7856,8
7859,8
7866,6
7869,8
7870,6
7872,2
7886,3
7892,8
7893,5
7908,8
7910,8
7914,8
7919,6
7922,6
7930,1
7932,2
7947,1
7949,8
7950,8
7952,6
7953,6
7955,8
7960,6
7961,8
7962,8
7963,8
7967,1
7968,8
7975,6
7977,5
7980,8
7985,1
7987,6
7994,6
7995,8
7999,8
8005,8
8007,8
8009,8
8014,8
8017,8
8018,8
8024,6
8025,6
8026,5
8029,1
8031,6
8035,6
8049,6
8058,2
8060,6
8061,5
8070,5
8071,6
8072,1
8073,2
8075,6
8076,6
8081,6
8082,6
8090,8
8094,6
8097,6
8107,6
8112,5
8115,6
8120,1
8123,1
8128,8
8129,8
8133,2
8138,8
8142,5
8143,6
8145,8
8146,2
8147,5
8151,6
8153,8
8163,1
8167,8
8168,6
8169,2
8172,5
8178,5
8184,1
8185,5
8186,5
8187,2
8191,6
8196,6
8205,5
8206,8
8216,5
8218,2
8219,8
8227,8
8228,8
8230,8
8231,6
8234,8
8241,8
8242,6
8245,8
8246,6
8251,8
8254,1
8262,8
8269,8
8277,8
8286,6
8287,5
8288,2
8289,6
8292,5
8293,1
8294,1
8296,5
8306,8
8307,2
8314,5
8317,6
8320,5
8326,8
8329,1
8330,5
8331,5
8343,6
8350,2
8352,6
8354,6
8355,1
8356,5
8357,1
8364,6
8370,5
8381,5
8382,1
8383,8
8386,6
8389,8
8390,1
8393,6
8399,8
8400,8
8403,8
8404,2
8405,6
8409,6
8413,6
8417,5
8418,8
8423,8
8427,1
8431,8
8432,8
8434,6
8437,8
8447,6
8449,8
8457,6
8459,6
8461,2
8466,6
8467,6
8469,8
8479,8
8481,6
8493,2
8496,8
8501,3
8502,8
8508,6
8509,8
8514,6
8518,1
8519,8
8527,8
8530,6
8537,6
8539,8
8542,6
8547,5
8550,8
8554,8
8556,6
8560,8
8566,6
8569,8
8571,8
8572,5
8575,5
8580,1
8584,8
8585,8
8587,5
8593,8
8595,6
8597,1
8598,8
8599,8
8601,6
8607,6
8612,5
8621,8
8625,6
8630,8
8631,6
8633,8
8644,2
8650,6
8652,8
8656,8
8657,8
8659,8
8660,8
8665,2
8667,1
8668,6
8670,8
8682,8
8690,5
8692,8
8698,6
8702,6
8710,6
8713,8
8714,8
8715,8
8718,2
8719,3
8722,8
8737,8
8738,8
8739,8
8740,1
8745,8
8750,8
8754,6
8757,6
8762,1
8769,8
8773,8
8782,8
8790,6
8804,5
8815,8
8818,1
8819,6
8828,6
8831,2
8838,8
8841,8
8847,1
8849,1
8857,5
8860,6
8861,6
8875,8
8884,6
8889,2
8891,8
8893,8
8894,6
8897,8
8909,6
8928,8
8932,6
8933,2
8934,8
8938,8
8943,1
8946,5
8951,1
8953,5
8959,5
8960,1
8963,5
8968,8
8972,5
8973,5
8977,2
8978,1
8980,8
8984,5
8987,8
8989,8
8995,6
8996,8
9001,6
9003,1
9005,6
9007,5
9009,6
9012,8
9015,8
9024,2
9031,6
9032,8
9035,1
9053,8
9060,6
9067,8
9068,5
9077,6
9080,8
9084,8
9087,6
9090,8
9095,6
9098,1
9101,6
9108,8
9112,2
9113,2
9117,6
9123,8
9124,8
9127,5
9130,6
9132,5
9136,1
9138,8
9142,8
9143,6
9145,8
9146,5
9148,8
9151,1
9154,6
9158,8
9163,5
9169,6
9171,8
9176,6
9181,6
9185,8
9187,8
9188,8
9190,8
9204,8
9205,6
9207,5
9213,8
9220,8
9221,1
9224,5
9225,8
9227,8
9232,6
9234,8
9237,8
9238,8
9240,2
9248,5
9253,8
9254,8
9257,6
9264,6
9267,8
9269,8
9271,6
9272,1
9276,6
9278,5
9280,8
9281,5
9286,1
9288,8
9290,8
9291,8
9293,8
9294,8
9295,8
9298,8
9303,1
9304,6
9307,8
9309,8
9314,6
9315,3
9317,5
9318,8
9319,5
9320,6
9326,8
9331,1
9339,6
9342,1
9349,1
9353,2
9359,8
9362,1
9366,8
9376,5
9384,6
9386,6
9390,8
9396,6
9399,8
9402,1
9415,5
9420,8
9421,8
9422,6
9425,8
9428,8
9440,8
9441,5
9443,6
9451,5
9456,1
9457,2
9459,6
9465,6
9475,6
9483,1
9485,8
9488,6
9492,1
9494,6
9495,8
9498,6
9502,6
9506,8
9509,8
9512,8
9516,8
9520,8
9524,1
9531,1
9532,8
9538,8
9547,5
9549,1
9550,5
9552,8
9555,8
9563,8
9565,8
9574,6
9586,6
9587,8
9593,8
9594,6
9597,5
9600,1
9603,8
9607,8
9608,2
9609,1
9610,8
9612,8
9613,8
9618,8
9619,8
9621,6
9625,5
9638,8
9644,1
9650,1
9652,2
9654,8
9660,8
9665,8
9666,5
9668,1
9672,6
9674,8
9677,1
9683,5
9689,8
9690,8
9691,6
9701,8
9709,8
9712,8
9713,6
9714,5
9717,8
9720,6
9726,8
9729,2
9730,2
9741,8
9747,5
9763,8
9765,8
9771,8
9774,8
9777,2
9779,8
9783,6
9784,5
9791,8
9802,1
9810,2
9818,8
9820,8
9822,8
9825,8
9829,8
9832,5
9839,8
9846,8
9847,6
9852,6
9854,6
9855,1
9857,5
9860,1
9863,8
9866,6
9867,8
9869,8
9875,8
9879,1
9880,8
9885,8
9889,8
9890,8
9898,8
9900,1
9901,1
9917,8
9927,1
9928,5
9933,5
9937,5
9939,8
9940,2
9942,2
9945,8
9946,5
9950,8
9953,5
9954,1
9961,8
9975,8
9980,6
9983,8
9988,2
9989,5
9990,1
9991,8
9993,6
10000,5
10007,8
10010,8
10013,8
10019,8
10024,8
10026,1
10034,5
10037,5
10038,6
10045,8
10046,8
10056,6
10060,8
10062,8
10067,1
10070,6
10073,1
10074,8
10082,1
10086,8
10092,8
10096,8
10110,6
10111,6
10113,8
10115,6
10116,8
10117,8
10132,8
10135,5
10136,8
10144,8
10147,8
10154,8
10162,6
10164,2
10166,5
10167,8
10179,8
10184,8
10192,5
10203,5
10206,1
10215,6
10217,8
10222,8
10227,5
10231,8
10232,3
10236,6
10238,2
10248,1
10252,1
10262,8
10273,5
10288,8
10289,6
10290,5
10291,6
10292,6
10296,8
10302,8
10304,5
10311,1
10312,6
10313,1
10316,5
10318,2
10319,1
10320,8
10324,6
10325,8
10329,1
10330,8
10332,2
10333,5
10344,8
10348,8
10349,6
10352,1
10353,2
10354,8
10356,8
10357,5
10360,5
10362,8
10367,5
10369,8
10370,6
10372,6
10376,8
10377,8
10379,8
10384,6
10388,8
10391,8
10395,8
10403,1
10405,1
10407,8
10411,8
10417,8
10418,8
10420,8
10422,5
10426,5
10447,6
10449,2
10450,6
10453,8
10455,6
10457,5
10458,1
10461,6
10463,5
10467,8
10470,6
10475,5
10482,8
10485,6
10495,8
10501,8
10504,8
10510,8
10513,2
10517,6
10525,1
10530,5
10536,8
10537,5
10540,6
10550,8
10551,8
10552,8
10557,8
10560,2
10562,8
10563,1
10566,1
10568,8
10578,1
10580,1
10587,8
10597,8
10599,6
10606,2
10608,8
10610,5
10614,1
10615,8
10617,8
10625,2
10629,6
10633,1
10636,8
10637,6
10640,8
10649,1
10653,8
10654,6
10656,5
10660,8
10662,5
10667,5
10669,8
10671,6
10672,8
10676,6
10677,8
10680,8
10681,5
10690,8
10702,6
10703,5
10706,8
10708,6
10710,8
10713,8
10718,6
10720,6
10724,1
10726,5
10732,8
10735,5
10739,8
10742,8
10746,2
10747,6
10748,8
10752,6
10754,8
10758,5
10766,8
10768,8
10771,2
10772,8
10781,2
10782,1
10786,8
10788,8
10789,5
10796,2
10798,8
10802,5
10804,6
10812,8
10824,6
10826,2
10833,8
10837,1
10840,3
10841,8
10842,8
10846,1
10848,5
10849,6
10850,8
10853,6
10855,8
10856,5
10858,6
10861,6
10867,8
10883,1
10890,8
10892,8
10893,8
10896,5
10897,1
10901,1
10907,8
10909,8
10910,1
10913,8
10921,8
10926,8
10929,8
10933,1
10936,8
10938,1
10940,5
10941,8
10942,8
10947,8
10949,6
10951,6
10952,2
10955,6
10977,6
10978,6
10979,1
10980,5
10993,5
10995,8
11000,8
11002,8
11008,5
11009,1
11017,8
11023,8
11026,8
11027,8
11036,2
11041,8
11050,6
11075,8
11077,5
11088,1
11090,2
11092,8
11097,5
11101,6
11110,6
11112,1
11113,8
11123,8
11124,2
11126,1
11135,6
11136,6
11139,6
11146,8
11159,8
11166,8
11173,1
11174,5
11177,6
11178,8
11180,8
11188,6
11189,6
11190,2
11192,6
11203,5
11206,1
11209,6
11215,8
11224,8
11225,1
11227,1
11231,5
11242,8
11245,6
11246,6
11249,6
11251,8
11253,8
11255,8
11257,5
11258,8
11265,5
11268,1
11270,8
11272,1
11277,1
11278,6
11282,2
11285,6
11288,6
11293,1
11295,6
11296,1
11301,8
11311,8
11317,6
11320,3
11323,8
11325,2
11331,8
11332,6
11342,5
11345,5
11350,6
11356,1
11357,1
11383,5
11386,8
11387,6
11388,8
11390,1
11392,8
11394,6
11406,6
11410,8
11412,8
11417,6
11418,8
11423,8
11424,8
