Id,Response
1412,1
1419,8
1426,8
1428,8
1436,6
1437,6
1438,1
1441,8
1444,1
1448,5
1454,5
1457,5
1459,1
1463,1
1467,1
1471,1
1475,5
1476,6
1480,1
1481,5
1482,5
1489,5
1491,1
1494,1
1496,1
1500,1
1501,8
1503,5
1504,1
1505,1
1515,1
1517,1
1520,5
1521,1
1523,1
1526,1
1529,5
1530,8
1543,6
1544,1
1547,5
1550,1
1552,5
1554,6
1563,5
1574,5
1575,1
1576,5
1579,1
1582,5
1584,8
1585,1
1589,2
1596,1
1598,2
1611,8
1613,2
1615,6
1618,5
1627,5
1630,1
1638,1
1639,5
1640,1
1642,8
1645,5
1648,5
1654,2
1661,1
1662,1
1663,1
1666,5
1668,1
1670,1
1672,1
1681,5
1682,8
1683,5
1687,1
1688,8
1693,1
1694,1
1700,8
1704,1
1712,1
1716,1
1717,5
1722,5
1724,6
1738,1
1739,5
1740,8
1761,1
1763,8
1765,1
1766,5
1767,1
1771,1
1772,1
1777,8
1784,1
1799,1
1806,8
1810,2
1812,1
1814,5
1818,8
1819,8
1822,1
1823,8
1824,1
1834,5
1835,8
1844,2
1848,1
1849,8
1850,8
1851,6
1856,1
1862,1
1863,5
1872,6
1874,1
1875,1
1877,1
1900,8
1902,5
1904,5
1905,1
1908,1
1914,1
1916,1
1922,1
1933,1
1934,6
1939,6
1942,6
1947,8
1957,1
1971,8
1973,2
1974,6
1977,8
1981,5
1985,1
1987,5
1989,8
2001,1
2002,5
2007,1
2008,1
2011,1
2021,6
2034,1
2040,8
2044,8
2045,8
2048,1
2051,1
2062,1
2066,6
2068,2
2069,1
2074,8
2075,8
2078,1
2079,1
2080,1
2081,1
2084,1
2085,1
2087,8
2096,1
2102,6
2103,1
2107,1
2117,5
2118,5
2120,5
2121,1
2122,5
2130,1
2136,1
2138,1
2140,8
2143,1
2144,1
2145,1
2147,8
2150,1
2154,8
2155,2
2166,1
2169,1
2173,6
2176,2
2178,8
2179,5
2180,8
2184,1
2185,8
2188,6
2190,8
2194,1
2195,8
2198,5
2205,8
2206,5
2207,1
2212,2
2213,8
2216,1
2218,1
2224,1
2225,1
2228,1
2236,8
2242,8
2246,1
2250,8
2255,6
2256,1
2267,5
2268,5
2269,2
2272,1
2275,5
2280,8
2282,1
2287,1
2289,1
2293,1
2296,5
2307,5
2309,8
2313,5
2325,5
2327,8
2336,2
2339,6
2342,1
2347,8
2350,6
2360,5
2364,8
2369,2
2379,5
2394,6
2395,5
2399,1
2402,1
2410,8
2416,1
2420,8
2427,1
2434,1
2435,1
2441,8
2447,1
2452,6
2463,5
2467,8
2468,1
2470,1
2476,6
2483,2
2487,5
2492,8
2502,8
2504,1
2510,8
2511,5
2512,1
2517,1
2520,1
2521,8
2523,5
2524,8
2525,1
2526,1
2528,1
2530,5
2532,1
2536,5
2540,1
2541,8
2543,1
2549,1
2550,1
2556,1
2557,8
2559,1
2565,1
2566,1
2567,2
2568,1
2570,8
2573,8
2577,8
2578,1
2583,2
2586,5
2587,1
2588,1
2591,1
2597,8
2606,5
2607,1
2608,1
2611,2
2612,5
2613,6
2616,1
2621,1
2622,1
2634,1
2639,8
2642,1
2644,1
2650,6
2655,8
2664,5
2667,1
2670,1
2679,5
2681,1
2683,8
2685,1
2687,8
2696,6
2699,1
2712,2
2716,8
2720,1
2725,6
2726,1
2731,5
2733,1
2740,8
2742,1
2748,1
2749,8
2763,6
2771,1
2772,5
2773,1
2783,1
2784,8
2789,1
2796,1
2798,1
2799,8
2800,8
2802,1
2805,1
2809,1
2816,1
2817,5
2821,1
2822,8
2829,5
2832,5
2842,5
2844,8
2846,1
2851,6
2852,1
2853,1
2856,6
2862,1
2866,5
2868,6
2886,8
2892,6
2893,1
2898,1
2917,2
2923,1
2927,8
2930,1
2931,5
2935,5
2936,1
2961,1
2964,8
2967,5
2968,1
2970,8
2977,5
2978,1
2979,8
2985,1
2986,5
2989,8
2997,8
2999,1
3004,1
3008,5
3010,1
3020,8
3022,1
3024,5
3027,1
3032,1
3033,8
3048,1
3053,1
3056,1
3070,1
3071,1
3073,6
3080,1
3098,1
3099,5
3109,8
3110,1
3115,2
3121,8
3128,8
3132,1
3133,5
3141,8
3144,5
3145,1
3154,6
3159,8
3164,6
3168,1
3172,1
3176,1
3186,1
3193,2
3196,8
3199,5
3200,8
3209,1
3210,1
3214,1
3229,5
3230,6
3233,8
3242,1
3244,1
3249,1
3251,6
3253,1
3264,1
3271,1
3272,1
3274,5
3276,2
3280,1
3282,5
3285,1
3297,5
3298,8
3307,6
3309,8
3310,1
3312,1
3314,1
3315,5
3316,5
3319,1
3322,8
3327,8
3332,1
3334,8
3336,2
3338,1
3340,1
3343,5
3352,1
3353,5
3356,1
3357,1
3360,8
3365,1
3366,8
3367,1
3369,8
3374,1
3376,6
3381,1
3385,5
3386,8
3397,1
3403,1
3409,1
3414,8
3415,1
3423,1
3427,5
3428,1
3439,5
3441,1
3442,5
3447,6
3453,1
3456,5
3458,5
3459,1
3462,1
3464,8
3477,1
3480,6
3483,8
3490,6
3497,1
3498,5
3500,5
3504,1
3509,1
3510,8
3511,1
3525,5
3528,6
3529,1
3531,1
3532,1
3536,8
3537,5
3538,1
3547,6
3557,6
3572,8
3573,6
3588,1
3590,6
3597,8
3601,5
3602,8
3608,8
3611,1
3616,8
3619,8
3623,5
3638,1
3641,5
3643,1
3647,1
3648,5
3662,6
3663,1
3665,5
3679,8
3683,6
3692,6
3700,8
3705,1
3706,1
3711,8
3712,2
3716,2
3725,6
3727,1
3739,8
3740,5
3743,1
3744,2
3750,1
3751,5
3752,2
3753,5
3754,2
3761,8
3762,8
3764,1
3773,8
3774,5
3775,5
3776,8
3785,6
3788,8
3791,6
3792,8
3794,5
3797,5
3798,8
3807,5
3808,8
3810,5
3813,6
3815,1
3818,2
3820,1
3824,8
3832,1
3836,1
3837,1
3849,1
3853,5
3861,5
3862,5
3863,1
3867,2
3868,1
3871,8
3873,5
3874,8
3879,1
3881,1
3883,8
3887,5
3888,1
3889,5
3898,2
3901,8
3904,2
3905,5
3907,1
3911,8
3915,6
3917,5
3923,8
3925,5
3931,1
3934,8
3943,5
3946,3
3947,1
3949,1
3958,1
3959,8
3960,5
3969,8
3971,8
3973,1
3976,1
3979,8
3982,1
3992,8
3993,1
3995,5
3997,5
4002,8
4003,1
4006,8
4010,1
4011,1
4012,1
4019,8
4020,6
4026,1
4030,5
4033,8
4034,8
4038,1
4045,1
4046,1
4047,1
4048,1
4055,5
4061,8
4063,1
4066,1
4069,1
4076,8
4081,8
4086,1
4087,1
4094,8
4096,5
4105,6
4107,1
4110,5
4115,6
4128,1
4131,8
4136,1
4140,1
4141,5
4142,1
4146,6
4156,6
4159,8
4171,8
4174,2
4175,1
4180,1
4187,1
4191,5
4193,8
4197,1
4201,5
4203,1
4205,1
4206,5
4209,8
4213,1
4215,1
4220,1
4223,8
4225,5
4234,2
4241,2
4244,8
4247,1
4254,2
4255,5
4262,1
4263,1
4266,1
4269,8
4270,1
4271,5
4274,1
4279,1
4286,5
4287,1
4288,8
4290,5
4294,8
4296,1
4299,5
4302,8
4316,8
4320,1
4321,1
4324,5
4325,1
4326,1
4332,1
4334,1
4343,1
4348,8
4350,1
4353,5
4356,8
4361,1
4367,5
4369,1
4371,1
4373,5
4374,1
4376,1
4393,2
4394,2
4397,1
4398,1
4404,1
4410,1
4411,5
4412,8
4414,2
4415,1
4418,5
4420,5
4426,1
4427,5
4430,2
4431,1
4435,1
4437,5
4438,8
4458,2
4461,6
4462,5
4464,1
4482,8
4484,5
4489,1
4494,8
4496,5
4503,1
4508,2
4515,5
4516,8
4517,8
4518,1
4524,5
4525,1
4527,8
4529,1
4535,6
4538,1
4544,5
4545,5
4550,1
4551,5
4554,8
4563,6
4565,1
4573,6
4576,5
4578,8
4587,8
4590,2
4597,1
4600,8
4608,8
4612,1
4615,8
4616,1
4618,8
4620,2
4622,8
4624,6
4628,5
4631,8
4633,1
4646,1
4648,1
4655,8
4669,8
4673,1
4677,1
4680,8
4683,5
4691,5
4694,8
4697,8
4698,2
4704,1
4711,5
4713,5
4716,5
4724,5
4727,1
4730,1
4731,5
4732,1
4741,1
4742,8
4743,1
4753,1
4758,1
4762,1
4765,1
4782,1
4787,8
4788,1
4789,1
4790,8
4792,8
4797,5
4805,5
4806,1
4809,1
4814,8
4823,8
4825,6
4830,5
4832,5
4833,1
4840,2
4841,5
4844,8
4845,1
4849,5
4858,1
4870,5
4875,8
4877,1
4882,1
4891,1
4900,1
4905,5
4907,1
4908,1
4923,1
4924,6
4925,8
4927,6
4933,1
4935,8
4941,2
4944,8
4946,1
4953,6
4956,5
4968,5
4985,1
4989,8
4995,1
5005,6
5010,1
5016,8
5018,1
5029,1
5031,2
5037,5
5039,1
5041,2
5043,1
5052,8
5055,1
5059,8
5063,8
5067,1
5070,5
5072,5
5073,5
5079,1
5086,8
5093,5
5094,1
5098,8
5101,8
5108,1
5112,1
5113,1
5119,8
5120,5
5121,6
5126,8
5127,1
5128,1
5131,6
5137,1
5146,2
5148,5
5150,5
5159,1
5160,1
5163,1
5170,2
5177,6
5179,1
5185,5
5188,8
5190,1
5191,5
5192,8
5195,1
5198,5
5208,1
5214,8
5215,1
5219,4
5220,8
5223,1
5224,2
5225,8
5227,5
5229,1
5231,1
5236,8
5237,1
5238,5
5240,5
5248,8
5252,8
5256,1
5269,1
5270,8
5272,1
5275,8
5276,6
5279,1
5280,1
5281,1
5291,2
5292,6
5294,6
5296,8
5302,8
5307,1
5312,1
5313,1
5314,8
5315,1
5316,8
5317,1
5318,1
5321,1
5322,1
5323,5
5324,8
5334,8
5343,6
5344,1
5345,5
5355,5
5364,6
5369,8
5371,8
5380,8
5385,1
5392,1
5395,8
5396,8
5398,1
5400,1
5402,1
5411,1
5412,2
5414,5
5417,1
5424,8
5427,8
5428,1
5430,1
5432,5
5438,1
5448,8
5459,1
5460,1
5461,1
5463,1
5477,2
5479,8
5481,8
5482,1
5491,1
5493,8
5506,1
5507,1
5517,5
5532,5
5533,5
5534,8
5541,8
5542,1
5548,2
5551,1
5553,6
5554,1
5565,5
5574,8
5575,1
5576,2
5583,5
5584,1
5586,6
5587,5
5588,1
5596,1
5597,1
5601,1
5603,8
5613,1
5614,8
5618,5
5619,1
5621,8
5622,1
5627,8
5628,5
5630,8
5633,1
5639,8
5643,5
5649,1
5653,5
5655,1
5664,1
5667,1
5670,8
5674,1
5678,8
5680,5
5687,1
5692,5
5694,5
5697,1
5701,1
5704,1
5710,1
5711,5
5716,1
5724,8
5725,1
5726,1
5727,1
5731,5
5749,5
5751,1
5755,5
5756,8
5761,8
5767,1
5768,5
5770,1
5772,1
5773,1
5775,1
5776,5
5784,1
5792,5
5793,5
5794,1
5797,1
5799,8
5800,8
5805,8
5809,8
5813,6
5817,8
5824,1
5829,1
5832,5
5835,5
5837,1
5847,8
5854,5
5857,5
5860,1
5872,1
5874,8
5876,1
5880,1
5882,1
5891,5
5892,6
5906,8
5922,1
5923,5
5927,5
5929,5
5941,2
5942,6
5945,1
5947,8
5950,8
5951,5
5952,1
5960,8
5965,1
5967,1
5974,1
5977,1
5984,5
5987,8
5991,2
5996,1
5997,1
6002,5
6005,1
6008,8
6009,1
6014,1
6027,8
6030,5
6033,1
6034,5
6035,8
6043,8
6046,1
6047,5
6048,1
6070,2
6071,1
6085,1
6090,6
6091,1
6092,6
6098,1
6106,1
6108,8
6111,5
6115,1
6117,1
6121,5
6124,6
6126,5
6129,5
6131,8
6141,1
6142,1
6143,5
6144,6
6147,1
6148,6
6155,5
6158,5
6159,2
6162,1
6166,1
6172,1
6177,5
6178,1
6181,5
6182,8
6185,6
6191,8
6195,5
6204,1
6205,8
6211,1
6212,1
6219,6
6220,8
6223,1
6226,8
6239,1
6243,8
6249,2
6252,8
6255,6
6260,6
6261,8
6263,1
6264,5
6270,2
6271,8
6272,1
6274,1
6277,2
6280,5
6284,8
6286,4
6288,6
6290,1
6293,6
6299,5
6301,1
6304,2
6306,1
6308,1
6309,1
6312,1
6321,6
6322,1
6331,1
6335,5
6340,1
6343,8
6344,5
6347,6
6348,5
6349,1
6350,8
6354,1
6355,5
6362,1
6367,8
6372,5
6375,8
6379,5
6384,1
6386,8
6390,5
6396,5
6401,5
6403,6
6408,1
6410,5
6420,1
6430,1
6436,5
6440,1
6442,1
6443,8
6444,2
6459,8
6466,5
6469,8
6474,1
6475,2
6476,1
6490,1
6491,2
6496,1
6497,1
6498,6
6499,5
6501,2
6514,2
6515,6
6524,1
6526,5
6532,5
6537,1
6538,8
6541,5
6546,5
6551,1
6554,1
6557,1
6560,1
6565,1
6566,6
6578,5
6582,8
6587,5
6593,5
6596,5
6611,1
6615,1
6620,8
6626,5
6627,1
6628,1
6635,1
6639,2
6641,1
6645,1
6660,1
6663,5
6669,5
6674,2
6682,1
6685,1
6687,8
6692,1
6695,1
6696,5
6699,6
6700,6
6701,1
6705,1
6707,1
6709,1
6711,8
6714,5
6722,1
6723,8
6724,5
6726,5
6733,8
6734,6
6735,8
6736,6
6738,1
6741,1
6746,1
6754,8
6758,5
6763,2
6764,1
6768,1
6778,5
6784,1
6785,6
6787,1
6806,6
6825,6
6830,1
6831,6
6832,6
6833,1
6835,1
6842,8
6843,2
6853,1
6859,1
6860,5
6862,5
6867,1
6868,8
6885,8
6888,2
6889,5
6897,1
6898,1
6900,5
6902,5
6903,1
6907,6
6909,1
6911,2
6925,6
6930,1
6931,2
6933,2
6937,1
6941,1
6948,1
6950,8
6956,8
6957,8
6960,1
6962,5
6969,5
6971,1
6973,6
6980,8
6983,1
6985,6
6999,1
7005,8
7006,1
7007,6
7012,6
7013,6
7016,1
7017,8
7020,5
7024,5
7026,1
7027,5
7029,6
7032,2
7034,1
7044,1
7054,1
7057,1
7058,6
7060,5
7065,1
7069,5
7071,6
7076,5
7077,5
7081,2
7082,1
7093,8
7095,1
7098,2
7099,2
7105,1
7106,5
7122,6
7129,8
7130,8
7135,8
7136,1
7137,1
7138,8
7141,8
7143,1
7159,8
7162,8
7165,1
7169,1
7171,5
7172,5
7175,8
7178,1
7182,2
7190,1
7194,1
7196,6
7205,8
7207,8
7210,8
7211,1
7216,8
7219,5
7222,1
7224,8
7234,5
7237,2
7242,1
7246,1
7247,1
7251,6
7252,5
7257,1
7276,1
7281,1
7286,8
7287,1
7295,5
7297,5
7300,5
7307,8
7308,1
7310,5
7315,1
7317,5
7318,8
7322,5
7325,5
7326,1
7332,5
7342,1
7345,1
7347,5
7349,5
7352,5
7353,1
7354,8
7370,8
7392,5
7394,5
7396,1
7397,6
7400,1
7402,1
7406,8
7409,8
7410,8
7412,1
7414,1
7419,1
7420,6
7421,5
7424,6
7428,1
7431,8
7435,1
7437,8
7445,5
7449,6
7456,1
7458,8
7459,2
7463,1
7464,1
7465,1
7467,8
7471,1
7472,1
7485,1
7494,1
7505,1
7511,8
7512,1
7513,1
7514,5
7515,8
7523,1
7530,5
7531,8
7536,8
7538,1
7542,1
7543,8
7549,5
7557,1
7559,5
7560,8
7563,5
7564,8
7567,5
7572,8
7575,6
7588,5
7595,6
7596,1
7602,8
7609,6
7612,8
7613,1
7621,8
7622,8
7624,1
7625,8
7629,1
7632,1
7634,1
7636,1
7637,1
7638,5
7640,5
7643,8
7648,8
7653,1
7654,8
7662,1
7671,8
7674,5
7682,1
7683,1
7686,5
7690,1
7692,1
7694,6
7695,6
7700,1
7714,3
7715,1
7721,8
7728,8
7737,1
7739,2
7745,2
7747,5
7761,1
7762,8
7763,8
7770,5
7771,1
7774,8
7776,5
7779,2
7793,6
7795,8
7796,8
7800,1
7803,1
7808,1
7811,8
7812,5
7813,5
7814,5
7818,5
7826,1
7827,8
7831,8
7834,1
7837,5
7841,8
7842,8
7843,5
7844,1
7851,8
7854,8
7856,8
7859,8
7866,1
7869,1
7870,6
7872,1
7886,1
7892,6
7893,5
7908,1
7910,1
7914,1
7919,1
7922,1
7930,2
7932,1
7947,1
7949,2
7950,5
7952,1
7953,1
7955,8
7960,6
7961,5
7962,5
7963,8
7967,1
7968,6
7975,5
7977,1
7980,5
7985,5
7987,1
7994,1
7995,1
7999,8
8005,8
8007,8
8009,1
8014,5
8017,5
8018,8
8024,1
8025,1
8026,5
8029,5
8031,1
8035,6
8049,6
8058,2
8060,1
8061,5
8070,5
8071,1
8072,5
8073,1
8075,1
8076,1
8081,6
8082,1
8090,6
8094,6
8097,1
8107,1
8112,1
8115,1
8120,8
8123,1
8128,1
8129,8
8133,1
8138,8
8142,1
8143,1
8145,8
8146,1
8147,1
8151,6
8153,8
8163,2
8167,8
8168,1
8169,1
8172,5
8178,1
8184,8
8185,5
8186,5
8187,1
8191,6
8196,5
8205,5
8206,1
8216,1
8218,1
8219,8
8227,8
8228,1
8230,1
8231,1
8234,1
8241,8
8242,1
8245,1
8246,1
8251,8
8254,5
8262,2
8269,8
8277,8
8286,1
8287,1
8288,1
8289,6
8292,5
8293,5
8294,5
8296,1
8306,5
8307,1
8314,1
8317,1
8320,1
8326,1
8329,8
8330,1
8331,5
8343,5
8350,1
8352,1
8354,1
8355,1
8356,5
8357,1
8364,1
8370,5
8381,5
8382,5
8383,8
8386,1
8389,8
8390,2
8393,1
8399,1
8400,6
8403,5
8404,1
8405,1
8409,1
8413,6
8417,5
8418,5
8423,5
8427,5
8431,8
8432,8
8434,1
8437,8
8447,5
8449,8
8457,1
8459,1
8461,1
8466,6
8467,1
8469,8
8479,1
8481,1
8493,1
8496,5
8501,1
8502,8
8508,5
8509,8
8514,1
8518,5
8519,8
8527,1
8530,6
8537,1
8539,8
8542,5
8547,5
8550,5
8554,8
8556,1
8560,8
8566,1
8569,8
8571,8
8572,5
8575,1
8580,2
8584,2
8585,1
8587,1
8593,5
8595,1
8597,5
8598,8
8599,2
8601,1
8607,1
8612,5
8621,8
8625,1
8630,8
8631,6
8633,1
8644,1
8650,1
8652,1
8656,8
8657,8
8659,8
8660,8
8665,1
8667,1
8668,1
8670,8
8682,1
8690,5
8692,8
8698,1
8702,1
8710,5
8713,8
8714,8
8715,1
8718,1
8719,1
8722,8
8737,5
8738,1
8739,1
8740,2
8745,8
8750,1
8754,1
8757,1
8762,2
8769,1
8773,1
8782,5
8790,1
8804,5
8815,8
8818,5
8819,5
8828,1
8831,1
8838,8
8841,5
8847,1
8849,1
8857,1
8860,1
8861,1
8875,5
8884,6
8889,1
8891,1
8893,1
8894,5
8897,8
8909,1
8928,8
8932,5
8933,2
8934,1
8938,1
8943,2
8946,5
8951,5
8953,5
8959,5
8960,5
8963,5
8968,8
8972,5
8973,5
8977,1
8978,5
8980,8
8984,1
8987,8
8989,8
8995,1
8996,8
9001,1
9003,1
9005,6
9007,5
9009,5
9012,8
9015,8
9024,1
9031,6
9032,5
9035,8
9053,8
9060,6
9067,1
9068,1
9077,1
9080,1
9084,8
9087,1
9090,5
9095,1
9098,1
9101,8
9108,8
9112,1
9113,1
9117,1
9123,1
9124,8
9127,1
9130,6
9132,6
9136,5
9138,8
9142,1
9143,6
9145,8
9146,5
9148,8
9151,1
9154,1
9158,8
9163,5
9169,6
9171,8
9176,6
9181,6
9185,8
9187,8
9188,8
9190,8
9204,8
9205,6
9207,5
9213,8
9220,1
9221,5
9224,1
9225,8
9227,1
9232,1
9234,8
9237,5
9238,8
9240,1
9248,1
9253,8
9254,5
9257,1
9264,1
9267,2
9269,8
9271,1
9272,5
9276,1
9278,5
9280,6
9281,1
9286,2
9288,5
9290,6
9291,8
9293,5
9294,8
9295,1
9298,1
9303,5
9304,1
9307,8
9309,8
9314,6
9315,5
9317,8
9318,8
9319,1
9320,1
9326,5
9331,5
9339,6
9342,5
9349,5
9353,1
9359,5
9362,1
9366,8
9376,1
9384,1
9386,1
9390,5
9396,5
9399,8
9402,5
9415,5
9420,6
9421,1
9422,1
9425,1
9428,8
9440,8
9441,5
9443,1
9451,1
9456,2
9457,1
9459,5
9465,1
9475,1
9483,1
9485,8
9488,1
9492,6
9494,1
9495,6
9498,1
9502,1
9506,8
9509,8
9512,8
9516,1
9520,8
9524,2
9531,2
9532,1
9538,8
9547,5
9549,2
9550,1
9552,1
9555,1
9563,1
9565,1
9574,1
9586,1
9587,1
9593,8
9594,1
9597,8
9600,1
9603,8
9607,8
9608,1
9609,1
9610,8
9612,8
9613,5
9618,1
9619,1
9621,5
9625,5
9638,8
9644,8
9650,2
9652,2
9654,1
9660,1
9665,5
9666,1
9668,5
9672,1
9674,8
9677,5
9683,5
9689,8
9690,5
9691,6
9701,8
9709,8
9712,8
9713,6
9714,1
9717,1
9720,6
9726,8
9729,1
9730,1
9741,8
9747,5
9763,8
9765,5
9771,8
9774,8
9777,1
9779,8
9783,1
9784,5
9791,1
9802,1
9810,1
9818,5
9820,1
9822,8
9825,5
9829,8
9832,1
9839,5
9846,8
9847,1
9852,5
9854,1
9855,1
9857,5
9860,2
9863,1
9866,1
9867,5
9869,8
9875,5
9879,1
9880,1
9885,1
9889,8
9890,5
9898,8
9900,5
9901,2
9917,8
9927,5
9928,5
9933,5
9937,6
9939,8
9940,2
9942,1
9945,1
9946,1
9950,8
9953,5
9954,2
9961,5
9975,8
9980,6
9983,8
9988,1
9989,5
9990,2
9991,8
9993,1
10000,1
10007,8
10010,8
10013,8
10019,8
10024,8
10026,1
10034,1
10037,5
10038,1
10045,2
10046,8
10056,6
10060,1
10062,8
10067,5
10070,5
10073,5
10074,8
10082,2
10086,8
10092,8
10096,8
10110,6
10111,1
10113,8
10115,6
10116,8
10117,1
10132,8
10135,1
10136,8
10144,5
10147,1
10154,1
10162,1
10164,1
10166,5
10167,5
10179,8
10184,1
10192,5
10203,5
10206,5
10215,1
10217,8
10222,8
10227,1
10231,8
10232,1
10236,6
10238,1
10248,2
10252,5
10262,8
10273,5
10288,1
10289,1
10290,5
10291,5
10292,5
10296,2
10302,6
10304,5
10311,1
10312,6
10313,1
10316,5
10318,1
10319,1
10320,1
10324,1
10325,8
10329,2
10330,1
10332,1
10333,5
10344,1
10348,8
10349,1
10352,1
10353,5
10354,8
10356,1
10357,5
10360,1
10362,8
10367,1
10369,8
10370,1
10372,6
10376,8
10377,8
10379,8
10384,1
10388,5
10391,1
10395,1
10403,5
10405,5
10407,2
10411,8
10417,8
10418,8
10420,1
10422,1
10426,1
10447,1
10449,1
10450,5
10453,5
10455,5
10457,5
10458,5
10461,1
10463,1
10467,8
10470,1
10475,5
10482,8
10485,1
10495,1
10501,5
10504,8
10510,8
10513,1
10517,1
10525,1
10530,5
10536,8
10537,1
10540,1
10550,1
10551,5
10552,1
10557,8
10560,1
10562,2
10563,1
10566,1
10568,1
10578,1
10580,2
10587,8
10597,1
10599,6
10606,1
10608,1
10610,1
10614,1
10615,1
10617,5
10625,1
10629,1
10633,1
10636,5
10637,6
10640,8
10649,5
10653,8
10654,1
10656,5
10660,8
10662,5
10667,5
10669,5
10671,5
10672,1
10676,1
10677,8
10680,8
10681,1
10690,1
10702,1
10703,5
10706,1
10708,6
10710,6
10713,8
10718,1
10720,6
10724,1
10726,8
10732,1
10735,5
10739,5
10742,8
10746,1
10747,1
10748,1
10752,8
10754,8
10758,5
10766,8
10768,8
10771,1
10772,8
10781,2
10782,2
10786,1
10788,5
10789,5
10796,1
10798,8
10802,5
10804,5
10812,8
10824,1
10826,1
10833,1
10837,2
10840,1
10841,5
10842,1
10846,5
10848,8
10849,1
10850,8
10853,1
10855,8
10856,1
10858,1
10861,1
10867,8
10883,1
10890,5
10892,8
10893,1
10896,1
10897,2
10901,8
10907,5
10909,8
10910,1
10913,1
10921,1
10926,1
10929,8
10933,1
10936,1
10938,6
10940,1
10941,5
10942,1
10947,8
10949,1
10951,1
10952,1
10955,1
10977,1
10978,5
10979,5
10980,2
10993,1
10995,1
11000,5
11002,8
11008,5
11009,5
11017,8
11023,8
11026,8
11027,1
11036,1
11041,8
11050,1
11075,1
11077,1
11088,5
11090,1
11092,1
11097,5
11101,1
11110,6
11112,2
11113,1
11123,8
11124,1
11126,1
11135,5
11136,6
11139,8
11146,8
11159,8
11166,8
11173,1
11174,5
11177,6
11178,8
11180,1
11188,6
11189,6
11190,2
11192,1
11203,5
11206,1
11209,1
11215,8
11224,8
11225,1
11227,5
11231,1
11242,5
11245,5
11246,5
11249,2
11251,8
11253,8
11255,1
11257,5
11258,8
11265,2
11268,1
11270,8
11272,5
11277,2
11278,8
11282,1
11285,5
11288,1
11293,5
11295,6
11296,2
11301,1
11311,8
11317,6
11320,1
11323,8
11325,1
11331,8
11332,1
11342,1
11345,5
11350,1
11356,1
11357,5
11383,1
11386,1
11387,1
11388,8
11390,1
11392,8
11394,1
11406,1
11410,1
11412,1
11417,1
11418,1
11423,5
11424,6
